1482	2
1482	4
1482	7
1482	9
1482	11
1482	13
1482	16
1482	18
1482	20
1482	23
1482	25
1482	27
1482	30
1482	32
1483	34
1482	36
1482	39
1482	41
1482	44
1482	47
1482	49
1483	51
1483	54
1483	56
1483	58
1483	60
1483	63
1483	65
1483	67
1483	70
1483	72
1483	74
1483	77
1483	79
1482	81
1482	84
1482	87
1483	89
1483	91
1483	94
1483	96
1483	98
1483	101
1483	103
1483	105
1483	108
1483	110
1483	112
1483	115
1483	117
1483	119
1483	122
1484	124
1483	128
1484	130
1484	132
1484	135
1484	137
1483	139
1483	142
1483	144
1483	146
1483	149
1483	151
1483	153
1483	156
1483	158
1483	161
1483	163
1482	165
1483	168
1483	171
1483	173
1483	176
1483	178
1483	180
1483	183
1482	185
1483	187
1483	190
1483	192
1482	194
1482	197
1482	199
1481	202
1481	204
1481	206
1481	209
1481	211
1481	214
1481	217
1481	219
1481	221
1481	224
1482	226
1482	228
1482	231
1483	233
1483	235
1483	238
1483	240
1483	243
1483	245
1483	247
1483	250
1483	252
1483	254
1483	258
1483	260
1483	262
1483	265
1483	267
1483	269
1484	272
1484	274
1484	277
1484	279
1484	281
1484	284
1484	286
1484	288
1484	291
1484	293
1483	295
1483	299
1483	301
1482	303
1482	306
1482	308
1482	310
1482	313
1482	315
1482	318
1481	320
1481	322
1481	325
1481	327
1481	329
1481	332
1481	334
1481	336
1481	339
1481	342
1481	344
1481	347
1481	349
1481	351
1482	354
1482	356
1482	359
1482	361
1482	363
1482	366
1482	368
1482	370
1482	373
1482	375
1482	377
1482	380
1482	382
1482	385
1482	388
1482	390
1482	392
1482	395
1481	397
1481	400
1481	402
1481	404
1481	407
1481	409
1481	411
1481	414
1481	416
1481	418
1480	421
1480	423
1480	425
1480	429
1480	431
1480	434
1480	436
1480	438
1479	441
1479	443
1479	445
1479	448
1480	450
1480	452
1480	455
1480	457
1480	459
1479	462
1479	464
1479	466
1479	470
1479	472
1479	475
1479	477
1479	479
1479	482
1479	484
1479	486
1479	489
1479	491
1479	493
1479	496
1479	498
1479	500
1479	503
1479	505
1480	507
1480	510
1480	513
1480	516
1480	518
1480	520
1479	523
1480	525
1480	527
1480	530
1480	532
1480	534
1480	537
1480	539
1480	541
1480	544
1480	546
1481	548
1481	551
1481	553
1481	557
1481	559
1481	561
1481	564
1481	566
1481	568
1481	571
1481	573
1481	575
1480	578
1480	580
1480	582
1480	585
1480	587
1480	590
1480	592
1480	594
1480	598
1480	600
1479	602
1479	605
1479	607
1479	609
1479	612
1479	614
1479	616
1478	619
1478	621
1478	623
1477	626
1477	628
1478	631
1478	633
1477	635
1477	638
1476	641
1476	643
1476	646
1476	648
1476	650
1476	653
1475	655
1475	657
1474	660
1474	662
1474	664
1474	667
1473	669
1474	672
1473	674
1473	676
1473	679
1473	681
1473	684
1473	687
1474	689
1474	691
1474	694
1474	696
1474	698
1474	701
1473	703
1473	706
1473	708
1473	710
1473	713
1473	715
1473	717
1473	720
1473	722
1473	724
1473	728
1473	730
1473	732
1473	735
1473	737
1473	739
1473	742
1473	744
1473	747
1473	749
1473	751
1473	754
1472	756
1472	758
1472	761
1472	763
1472	765
1472	769
1472	771
1472	773
1472	776
1472	778
1472	781
1472	783
1471	785
1472	788
1472	790
1472	792
1472	795
1472	797
1472	799
1472	802
1472	804
1472	806
1473	809
1473	812
1473	814
1474	817
1474	819
1474	822
1474	824
1474	826
1474	829
1475	831
1475	833
1475	836
1475	838
1475	840
1475	843
1475	845
1475	847
1476	850
1476	852
1476	856
1476	858
1476	860
1475	863
1475	865
1475	867
1476	870
1476	872
1476	874
1475	877
1475	879
1475	881
1475	884
1475	886
1475	888
1476	891
1476	893
1476	897
1476	899
1475	901
1475	904
1475	906
1476	908
1476	911
1476	913
1476	915
1475	918
1475	920
1475	922
1475	925
1475	927
1475	930
1475	932
1475	934
1475	937
1475	940
1475	942
1474	945
1474	947
1474	949
1475	952
1475	954
1475	956
1474	959
1474	961
1474	963
1474	966
1475	968
1475	971
1475	973
1475	975
1475	978
1475	980
1475	983
1475	986
1475	988
1475	990
1475	993
1475	995
1475	997
1475	1000
1475	1002
1475	1005
1475	1007
1475	1009
1475	1012
1475	1014
1475	1017
1475	1019
1475	1021
1475	1025
1475	1027
1475	1030
1476	1032
1476	1034
1476	1037
1476	1039
1476	1042
1476	1044
1476	1046
1477	1049
1477	1051
1477	1054
1477	1056
1478	1059
1478	1061
1478	1063
1478	1067
1478	1069
1478	1072
1478	1074
1478	1076
1478	1079
1478	1081
1478	1084
1478	1086
1478	1088
1478	1091
1478	1093
1478	1096
1478	1098
1478	1100
1478	1103
1478	1105
1478	1108
1478	1111
1478	1113
1478	1116
1478	1118
1478	1121
1478	1123
1478	1125
1478	1128
1478	1130
1478	1133
1478	1135
1478	1137
1477	1140
1477	1142
1477	1145
1477	1147
1477	1150
1477	1153
1477	1155
1477	1158
1476	1160
1476	1163
1476	1165
1476	1167
1476	1170
1475	1172
1475	1175
1475	1177
1475	1179
1475	1182
1475	1184
1475	1187
1475	1189
1475	1191
1475	1195
1474	1197
1474	1200
1474	1202
1474	1204
1474	1207
1474	1209
1474	1212
1474	1214
1474	1216
1474	1219
1473	1221
1473	1224
1473	1226
1473	1228
1473	1231
1472	1233
1472	1236
1472	1239
1472	1242
1472	1244
1471	1246
1472	1249
1472	1251
1472	1254
1472	1256
1472	1258
1472	1261
1472	1263
1472	1266
1472	1268
1472	1270
1472	1273
1472	1275
1472	1278
1472	1281
1472	1283
1472	1286
1472	1288
1473	1291
1473	1293
1473	1295
1473	1298
1473	1300
1473	1303
1473	1305
1473	1307
1473	1310
1473	1312
1474	1315
1474	1317
1473	1319
1473	1323
1473	1325
1474	1328
1474	1330
1474	1333
1474	1335
1474	1337
1474	1340
1474	1342
1474	1345
1474	1347
1474	1349
1475	1352
1475	1354
1475	1357
1475	1359
1475	1361
1475	1364
1475	1367
1475	1370
1475	1372
1476	1374
1476	1377
1476	1379
1476	1382
1476	1384
1476	1386
1477	1389
1477	1391
1478	1394
1478	1396
1478	1398
1478	1401
1478	1403
1479	1406
1479	1409
1479	1411
1480	1414
1480	1416
1480	1419
1479	1421
1480	1423
1479	1426
1479	1428
1478	1431
1478	1433
1478	1435
1478	1438
1478	1440
1479	1443
1479	1445
1480	1448
1480	1451
1480	1453
1480	1456
1481	1458
1481	1461
1481	1463
1481	1465
1481	1468
1481	1470
1481	1473
1481	1475
1481	1477
1480	1480
1480	1482
1480	1485
1480	1487
1480	1489
1481	1492
1481	1495
1481	1498
1481	1500
1481	1502
1481	1505
1482	1507
1482	1510
1482	1512
1481	1514
1481	1517
1480	1519
1480	1522
1480	1524
1480	1526
1481	1529
1481	1531
1482	1534
1482	1537
1481	1539
1480	1542
1480	1544
1479	1547
1479	1549
1479	1551
1479	1554
1479	1556
1480	1559
1480	1561
1481	1564
1482	1566
1482	1568
1483	1571
1484	1573
1484	1576
1484	1579
1484	1581
1484	1584
1484	1586
1484	1589
1483	1591
1483	1593
1483	1596
1483	1598
1483	1601
1483	1603
1483	1605
1483	1608
1483	1610
1483	1613
1483	1615
1483	1617
1483	1620
1482	1623
1482	1626
1482	1628
1482	1630
1482	1633
1482	1635
1482	1638
1482	1640
1482	1642
1482	1645
1482	1647
1482	1650
1483	1652
1483	1655
1483	1657
1483	1659
1482	1662
1482	1665
1481	1668
1480	1670
1480	1672
1479	1675
1478	1677
1477	1680
1476	1682
1475	1684
1475	1687
1476	1689
1478	1692
1477	1694
1476	1696
1476	1699
1478	1701
1480	1704
1481	1707
1482	1709
1485	1712
1485	1714
1485	1717
1485	1719
1485	1721
