1480	2
1479	4
1479	7
1479	9
1479	11
1479	13
1479	16
1479	18
1479	20
1479	23
1479	25
1479	27
1479	30
1479	32
1479	34
1479	36
1479	39
1479	41
1479	44
1479	47
1479	49
1479	51
1479	54
1479	56
1479	58
1479	61
1479	63
1479	65
1479	67
1479	70
1479	72
1480	74
1479	77
1479	79
1479	81
1479	84
1479	87
1479	89
1479	91
1479	94
1479	96
1479	98
1479	101
1480	103
1480	105
1480	108
1480	110
1480	112
1480	115
1480	117
1480	120
1480	122
1481	124
1481	128
1481	130
1481	132
1481	135
1481	137
1480	139
1480	142
1480	144
1480	146
1480	149
1480	151
1480	153
1480	156
1480	158
1480	161
1480	163
1480	165
1480	168
1480	171
1479	173
1479	176
1479	178
1479	180
1479	183
1479	185
1478	187
1478	190
1478	192
1478	195
1478	197
1478	199
1477	202
1477	204
1477	206
1477	209
1477	211
1477	214
1477	217
1477	219
1477	221
1477	224
1477	226
1477	228
1477	231
1477	233
1477	236
1477	238
1477	240
1477	243
1477	245
1477	247
1477	250
1477	252
1477	254
1477	258
1478	260
1478	262
1478	265
1478	267
1478	269
1478	272
1478	274
1478	277
1478	279
1479	281
1479	284
1479	286
1479	288
1479	291
1479	293
1479	295
1479	299
1479	301
1479	303
1479	306
1479	308
1479	310
1479	313
1479	315
1479	318
1479	320
1479	322
1479	325
1479	327
1479	329
1479	332
1479	334
1479	336
1480	339
1480	342
1480	344
1480	347
1480	349
1480	352
1480	354
1480	356
1480	359
1480	361
1480	363
1480	366
1480	368
1480	370
1480	373
1480	375
1480	377
1480	380
1480	382
1480	385
1480	388
1480	390
1480	393
1480	395
1480	397
1480	400
1480	402
1480	404
1480	407
1480	409
1480	411
1480	414
1480	416
1480	418
1479	421
1479	423
1479	425
1479	429
1480	431
1479	434
1479	436
1480	438
1480	441
1480	443
1480	445
1480	448
1480	450
1480	452
1480	455
1480	457
1480	459
1480	462
1480	464
1480	467
1480	470
1481	472
1480	475
1480	477
1481	479
1481	482
1481	484
1481	486
1481	489
1481	491
1481	493
1481	496
1481	498
1481	500
1481	503
1481	505
1481	508
1481	510
1481	513
1481	516
1480	518
1480	520
1480	523
1480	525
1480	527
1480	530
1481	532
1480	534
1480	537
1480	539
1481	541
1481	544
1481	546
1481	549
1481	551
1481	553
1480	557
1480	559
1480	561
1481	564
1481	566
1481	568
1481	571
1481	573
1481	575
1481	578
1481	580
1481	582
1481	585
1481	587
1481	590
1481	592
1481	594
1481	598
1481	600
1481	602
1481	605
1481	607
1481	609
1481	612
1481	614
1481	616
1481	619
1481	621
1481	624
1481	626
1481	628
1481	631
1481	633
1481	635
1481	638
1482	641
1482	643
1482	646
1481	648
1482	650
1482	653
1481	655
1481	657
1481	660
1481	662
1481	665
1481	667
1481	669
1481	672
1481	674
1481	676
1481	679
1481	681
1481	684
1481	687
1481	689
1481	691
1481	694
1481	696
1481	699
1481	701
1481	703
1481	706
1481	708
1481	710
1481	713
1481	715
1481	717
1481	720
1481	722
1481	724
1481	728
1481	730
1481	732
1481	735
1481	737
1481	740
1481	742
1482	744
1482	747
1482	749
1482	751
1482	754
1482	756
1482	758
1482	761
1482	763
1482	765
1482	769
1482	771
1482	773
1482	776
1481	778
1481	781
1481	783
1481	785
1481	788
1481	790
1481	792
1481	795
1482	797
1482	799
1482	802
1482	804
1482	806
1482	809
1482	812
1482	815
1482	817
1482	819
1482	822
1482	824
1482	826
1482	829
1482	831
1482	833
1482	836
1482	838
1482	840
1482	843
1482	845
1482	847
1482	850
1482	852
1482	856
1482	858
1482	860
1482	863
1482	865
1481	867
1481	870
1481	872
1481	874
1481	877
1480	879
1480	881
1480	884
1480	886
1480	888
1480	891
1479	893
1480	897
1479	899
1479	901
1479	904
1480	906
1480	908
1480	911
1480	913
1480	915
1480	918
1480	920
1480	922
1480	925
1480	927
1480	930
1480	932
1480	934
1480	937
1480	940
1480	942
1480	945
1480	947
1480	949
1480	952
1480	954
1479	956
1480	959
1479	961
1479	963
1479	966
1480	968
1480	971
1480	973
1480	975
1480	978
1480	980
1480	983
1480	986
1480	988
1480	990
1480	993
1480	995
1480	997
1480	1000
1480	1002
1480	1005
1480	1007
1480	1009
1480	1012
1480	1014
1480	1017
1480	1019
1480	1021
1480	1025
1480	1027
1479	1030
1479	1032
1479	1034
1479	1037
1479	1039
1479	1042
1479	1044
1479	1046
1479	1049
1479	1051
1479	1054
1478	1056
1478	1058
1478	1061
1478	1063
1478	1067
1478	1069
1478	1072
1478	1074
1478	1076
1477	1079
1477	1081
1477	1084
1478	1086
1478	1088
1478	1091
1478	1093
1478	1096
1478	1098
1478	1100
1478	1103
1478	1105
1478	1108
1478	1111
1478	1113
1477	1116
1477	1118
1477	1121
1477	1123
1477	1125
1477	1128
1478	1130
1478	1133
1477	1135
1477	1137
1477	1140
1477	1142
1477	1145
1477	1147
1477	1149
1477	1153
1477	1155
1477	1158
1477	1160
1476	1163
1477	1165
1477	1167
1477	1170
1477	1172
1477	1175
1477	1177
1477	1179
1476	1182
1476	1184
1476	1187
1476	1189
1476	1191
1476	1195
1476	1197
1476	1200
1476	1202
1476	1204
1477	1207
1477	1209
1477	1212
1477	1214
1477	1216
1477	1219
1477	1221
1477	1224
1477	1226
1478	1228
1478	1231
1478	1233
1478	1236
1478	1239
1478	1242
1478	1244
1478	1246
1478	1249
1478	1251
1478	1254
1478	1256
1478	1258
1478	1261
1478	1263
1478	1266
1478	1268
1478	1270
1478	1273
1478	1275
1478	1278
